,host_id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1949,1791023,4.92,4.69,4.92,4.77,4.62,4.31,4.23
1950,75128794,5.0,5.0,4.88,5.0,5.0,4.93,4.87
1951,131580321,4.48,4.65,4.61,4.71,4.63,4.93,4.33
1952,131580321,4.57,4.69,4.6,4.71,4.78,4.96,4.36
1953,899269,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1954,130649752,4.52,4.67,4.5,4.67,4.79,4.27,4.41
1955,90082702,5.0,4.93,4.97,4.97,5.0,4.79,4.76
1956,9619140,4.88,5.0,4.75,4.63,5.0,4.75,4.75
1957,23855459,4.69,4.83,4.38,4.86,4.9,4.93,4.41
1958,598162,5.0,4.91,4.96,5.0,5.0,4.91,4.82
1959,3790094,5.0,4.86,5.0,5.0,5.0,4.14,4.86
1960,30494585,4.92,4.87,4.9,4.96,4.96,4.62,4.75
1961,127227108,4.82,4.82,4.45,4.91,4.86,4.82,4.41
1962,31037621,4.96,4.96,4.81,5.0,5.0,5.0,4.89
1963,46231154,4.92,4.72,4.76,4.87,4.84,4.7,4.48
1964,36334962,4.75,4.86,4.79,5.0,4.93,4.46,4.46
1965,131743048,4.92,4.86,4.93,4.95,4.96,4.8,4.78
1966,10794639,4.8,5.0,4.8,5.0,5.0,4.8,4.8
1967,4419890,4.8,5.0,4.8,5.0,5.0,4.8,4.8
1968,86548605,4.57,4.77,4.67,4.73,4.9,4.65,4.51
1969,132601538,4.93,4.93,4.86,4.96,5.0,4.75,4.54
1970,96060378,4.75,4.75,5.0,4.75,5.0,4.75,5.0
1971,93981470,5.0,5.0,5.0,4.91,5.0,4.73,4.73
1972,12716118,5.0,4.75,4.75,5.0,5.0,4.5,4.5
1973,11974014,4.77,4.85,4.92,4.85,4.85,4.77,4.69
1974,46566316,4.67,4.67,4.5,5.0,5.0,5.0,4.33
1975,6954442,4.71,4.59,4.56,4.76,4.65,4.26,4.62
1976,110039530,4.9,4.92,4.87,4.93,4.95,4.87,4.72
1977,39110511,4.61,4.71,4.6,4.86,4.73,4.97,4.49
1978,133716776,4.52,4.41,4.74,4.67,4.74,4.96,4.37
1979,128228871,5.0,5.0,4.86,5.0,5.0,5.0,5.0
1980,28032107,4.93,5.0,4.93,5.0,5.0,4.86,4.5
1981,133803910,4.78,4.83,4.69,4.89,4.86,4.92,4.69
1982,39110511,4.46,4.52,4.48,4.77,4.66,4.87,4.35
1983,28209723,4.64,4.75,4.67,4.26,4.83,4.83,4.49
1984,8982547,4.88,4.94,4.89,4.96,5.0,4.9,4.78
1985,2986709,4.69,4.86,4.86,4.81,4.86,4.95,4.65
1986,45881033,5.0,5.0,4.8,5.0,5.0,4.6,4.8
1987,744499,4.69,4.74,4.67,4.97,4.95,4.95,4.64
1988,44991926,5.0,5.0,4.97,4.94,4.97,4.71,4.74
1989,25422214,4.8,4.85,4.84,4.95,4.95,4.73,4.62
1990,7852606,5.0,4.9,5.0,5.0,4.8,4.8,4.9
1991,2695462,4.83,5.0,4.58,5.0,5.0,4.83,4.67
1992,14810435,5.0,5.0,4.92,5.0,5.0,4.67,4.75
1993,16798348,4.86,4.88,4.83,4.96,4.95,4.79,4.76
1994,9476836,4.82,4.82,4.64,4.95,4.95,5.0,4.77
1995,16798348,4.86,4.86,4.79,4.97,4.97,4.75,4.73
1996,99355470,4.86,4.67,4.9,4.81,4.86,4.95,4.81
1997,135326260,5.0,5.0,5.0,4.98,4.98,5.0,4.86
1998,135407292,4.86,4.96,4.79,5.0,5.0,4.31,4.73
1999,135487531,4.85,4.92,4.86,4.96,4.96,4.42,4.66
2000,119130895,4.87,4.91,4.96,4.97,4.91,5.0,4.58
2001,50435166,4.8,4.91,4.71,4.94,4.94,4.74,4.57
2002,5473036,5.0,5.0,5.0,5.0,5.0,5.0,4.8
2003,135704962,5.0,5.0,5.0,5.0,5.0,4.75,5.0
2004,135878677,5.0,4.9,5.0,5.0,5.0,4.95,4.95
2005,135983607,4.94,4.83,4.67,5.0,5.0,4.78,4.67
2006,95922452,4.96,4.98,4.94,4.98,5.0,4.96,4.73
2007,97351395,5.0,5.0,4.89,5.0,4.89,5.0,4.89
2008,4715206,4.82,4.94,4.66,4.92,5.0,4.8,4.56
2009,136336188,4.58,4.88,4.88,4.83,4.72,4.04,4.35
2010,1464510,4.67,4.78,4.61,4.39,4.78,4.56,4.56
2011,106020298,4.86,4.91,4.93,4.93,4.96,4.59,4.73
2012,136558820,4.94,5.0,4.72,4.78,4.94,5.0,4.78
2013,136633233,4.82,4.76,4.65,5.0,4.94,4.41,4.47
2014,35609310,4.76,4.76,4.57,4.85,4.95,4.85,4.65
2015,18665885,4.71,4.71,4.43,4.71,5.0,5.0,4.29
2016,127154994,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2017,31322341,4.83,4.86,4.71,4.94,4.97,4.94,4.46
2018,93199542,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2019,41142102,4.86,4.89,4.91,4.93,4.97,4.98,4.62
2020,12018970,4.79,4.71,4.71,4.88,4.96,4.79,4.54
2021,3378586,4.94,4.94,4.94,4.94,4.88,4.88,4.69
2022,86445082,4.82,4.91,4.65,4.91,4.88,4.5,4.41
2023,137237592,4.92,4.85,4.84,4.95,4.96,4.63,4.8
2024,137319556,4.9,4.9,4.5,4.7,5.0,4.9,4.8
2025,19766324,5.0,5.0,5.0,5.0,5.0,4.75,5.0
2026,137436338,4.92,4.97,4.74,5.0,5.0,4.92,4.68
2027,16001064,4.88,4.75,4.81,5.0,5.0,4.5,4.63
2028,32108355,4.95,4.9,4.85,4.95,4.95,4.75,4.75
2029,39506521,4.69,4.81,4.94,4.63,4.88,4.69,4.25
2030,28076933,4.9,4.93,4.87,4.97,4.97,4.88,4.51
2031,90473374,4.98,4.98,5.0,5.0,5.0,5.0,4.81
2032,17609360,5.0,4.92,5.0,4.87,5.0,4.87,4.74
2033,5586361,5.0,5.0,5.0,5.0,5.0,4.75,5.0
2034,7381436,4.5,4.67,4.83,4.55,4.83,4.36,4.18
2035,22407336,4.95,4.95,4.86,4.83,4.95,4.97,4.77
2036,2610108,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2037,12412642,4.88,4.84,4.64,4.96,5.0,4.42,4.54
2038,88097513,4.73,4.83,4.75,5.0,5.0,4.92,4.58
2039,5873923,4.92,5.0,4.92,4.92,4.92,4.92,4.67
2040,76572471,4.86,4.93,4.85,4.98,4.97,4.81,4.89
2041,9596031,4.77,4.87,4.69,4.93,4.93,4.94,4.6
2042,17439682,4.88,4.9,4.92,4.95,4.95,4.97,4.69
2043,13594947,5.0,5.0,5.0,4.67,5.0,5.0,4.67
2044,18582599,4.63,4.75,4.5,5.0,5.0,4.63,4.25
2045,9781603,4.82,4.78,4.72,5.0,4.98,4.92,4.65
2046,9596031,4.78,4.81,4.69,4.91,4.89,4.93,4.59
2047,23486063,4.8,5.0,4.8,5.0,4.9,4.9,4.7
2048,139671849,4.83,5.0,4.83,5.0,5.0,4.8,4.8
2049,4597572,4.68,4.71,4.34,4.84,4.88,4.84,4.4
2050,119750485,4.75,4.79,4.71,4.85,4.66,4.97,4.51
2051,6353024,5.0,4.91,4.94,4.83,4.94,4.91,4.79
2052,6986079,4.43,4.62,4.34,4.64,4.66,4.36,4.36
2053,100031459,4.72,4.78,4.78,4.53,4.78,4.72,4.56
2054,532034,4.97,4.97,4.81,5.0,4.97,4.75,4.75
2055,7601328,4.88,4.85,4.35,4.96,4.96,4.85,4.85
2056,20768757,4.91,4.91,4.91,4.9,5.0,4.81,4.65
2057,99559924,4.95,4.98,4.95,4.9,4.98,4.95,4.6
2058,52628715,4.16,4.25,3.77,4.26,4.11,4.81,4.16
2059,32314762,4.96,4.98,5.0,5.0,5.0,4.91,4.89
2060,44413092,4.91,4.97,4.97,4.97,4.91,4.29,4.71
2061,22205373,4.9,4.86,4.81,4.97,4.95,4.82,4.69
2062,15472410,4.52,4.65,4.78,4.7,4.7,4.87,4.22
2063,55207598,5.0,4.96,4.96,5.0,5.0,4.79,4.92
2064,140740928,4.86,4.88,4.74,4.98,5.0,4.83,4.64
2065,34339611,4.92,5.0,4.85,4.92,5.0,5.0,4.62
2066,14229277,4.93,4.89,4.93,4.98,5.0,4.89,4.73
2067,140775798,4.97,4.96,4.94,4.98,4.98,4.78,4.9
2068,16460136,4.88,4.9,4.93,4.95,4.93,4.65,4.71
2069,25425638,4.7,4.7,4.6,4.7,5.0,4.5,4.6
2070,8600544,4.74,4.69,4.66,4.77,4.97,4.94,4.4
2071,99081777,4.88,4.82,4.94,4.88,4.88,4.41,4.47
2072,3122261,4.5,4.59,4.82,4.95,5.0,4.95,4.32
2073,10131109,4.65,4.71,4.38,4.8,4.91,4.33,4.52
2074,46691672,4.2,3.8,4.6,4.8,4.2,4.4,4.0
2075,9666906,5.0,4.96,5.0,5.0,5.0,4.87,4.91
2076,17231475,4.91,4.92,4.94,4.96,4.89,4.79,4.62
2077,45655021,4.86,4.9,4.81,4.9,4.95,4.67,4.67
2078,16570501,4.88,4.94,4.75,4.81,5.0,4.69,4.56
2079,10344430,5.0,5.0,4.83,4.83,5.0,4.83,4.5
2080,142198936,4.88,4.95,4.9,4.95,4.96,4.98,4.63
2081,95859629,4.83,4.85,4.87,4.92,4.96,4.85,4.6
2082,142241746,4.92,4.92,5.0,4.92,5.0,4.69,4.54
2083,44826218,4.93,4.95,4.79,4.98,4.9,4.92,4.7
2084,4880721,4.75,4.86,4.5,4.86,4.86,4.71,4.36
2085,80838757,4.9,4.89,4.94,4.9,4.87,4.86,4.77
2086,72140448,5.0,5.0,5.0,4.86,4.86,4.29,4.57
2087,21997322,4.77,4.74,4.81,4.53,4.69,4.92,4.65
2088,45875373,4.72,4.77,4.7,4.9,4.87,4.71,4.57
2089,17994945,4.88,4.85,4.73,4.92,4.92,4.85,4.69
2090,12349019,4.84,4.83,4.86,4.97,4.97,4.99,4.61
2091,141658613,4.66,4.7,4.82,4.64,4.6,4.95,4.43
2092,143000016,5.0,4.97,4.97,5.0,5.0,4.76,4.86
2093,8984963,4.89,4.89,4.75,4.93,4.93,4.64,4.71
2094,58027595,4.87,4.92,4.79,5.0,4.97,4.66,4.63
2095,7004943,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2096,24045657,4.94,5.0,4.94,5.0,5.0,4.81,4.75
2097,5410850,4.86,4.79,4.57,4.79,4.86,4.57,4.57
2098,26851834,5.0,5.0,4.83,5.0,5.0,5.0,5.0
2099,17246472,4.66,4.78,4.81,4.67,4.66,4.95,4.52
2100,69939952,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2101,143724137,4.84,4.91,4.88,4.96,4.95,4.85,4.72
2102,86698167,5.0,4.92,4.92,4.96,5.0,4.71,4.67
2103,17458008,4.72,4.7,4.59,4.73,4.81,4.77,4.49
2104,1557835,4.64,4.74,4.35,4.95,4.9,4.98,4.44
2105,31129553,4.75,4.88,4.5,5.0,5.0,5.0,4.38
2106,17188839,4.77,4.77,4.69,4.65,4.73,4.77,4.58
2107,43755170,5.0,5.0,5.0,5.0,4.9,5.0,4.7
2108,143312497,4.89,4.56,4.56,4.56,4.78,4.11,4.33
2109,21845977,4.93,4.93,4.86,4.93,4.92,4.81,4.78
2110,2182078,4.5,5.0,4.5,5.0,5.0,4.0,4.5
2111,19522351,4.93,4.86,4.71,4.93,5.0,5.0,4.86
2112,67873136,4.49,4.18,4.61,4.32,4.27,4.54,4.32
2113,10699180,5.0,4.97,4.93,5.0,4.97,4.83,4.87
2114,8849348,4.61,4.71,4.69,4.71,4.55,4.89,4.42
2115,7348383,4.86,5.0,4.43,4.71,5.0,5.0,4.57
2116,65859990,4.36,4.55,4.05,4.23,4.5,4.82,4.09
2117,8849348,4.49,4.67,4.64,4.67,4.49,4.92,4.49
2118,36473866,5.0,5.0,5.0,5.0,5.0,4.9,4.8
2119,21169346,4.9,5.0,4.87,4.97,4.97,4.61,4.74
2120,56804246,4.68,4.77,4.86,4.88,4.95,4.72,4.26
2121,6507475,4.81,4.82,4.84,4.91,4.94,4.94,4.63
2122,15996910,4.75,4.82,4.8,4.78,4.84,4.82,4.63
2123,3706220,4.87,4.93,4.47,5.0,4.93,4.87,4.87
2124,135487531,4.88,4.9,4.88,4.98,4.93,4.29,4.62
2125,50753509,4.64,4.79,4.28,4.93,4.95,4.93,4.57
2126,7471863,5.0,4.86,4.86,5.0,5.0,4.86,4.86
2127,146477767,4.94,4.97,4.92,4.98,4.99,4.96,4.91
2128,13550983,4.91,4.98,4.91,4.91,4.93,4.67,4.64
2129,135487531,4.65,4.72,4.74,4.89,4.96,4.35,4.52
2130,7047688,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2131,21516047,5.0,5.0,5.0,5.0,5.0,4.33,4.33
2132,17716892,4.83,4.87,4.52,4.91,4.96,4.74,4.43
2133,147408776,4.74,4.76,4.85,4.9,4.88,4.92,4.53
2134,5011415,4.89,4.79,4.86,5.0,4.96,4.86,4.64
2135,146720485,5.0,5.0,4.95,5.0,4.95,5.0,4.9
2136,10732521,4.57,4.5,3.86,4.71,4.86,4.93,4.43
2137,4545052,4.83,5.0,4.67,5.0,5.0,5.0,4.67
2138,16342008,4.99,4.99,4.88,5.0,5.0,4.72,4.94
2139,148185658,4.97,4.99,5.0,4.97,5.0,4.99,4.78
2140,25797983,4.33,4.83,4.83,5.0,5.0,4.67,3.83
2141,93451357,4.88,4.92,4.81,4.92,4.94,4.9,4.44
2142,145907546,4.87,4.9,4.92,4.9,4.94,4.67,4.71
2143,146720485,4.86,4.97,4.94,4.89,4.94,4.97,4.86
2144,146720485,4.94,4.94,4.91,4.94,4.91,5.0,4.85
2145,19332127,4.91,4.91,4.82,5.0,4.91,4.95,4.73
2146,1450666,4.13,3.97,4.29,4.16,4.26,4.58,4.05
2147,135487531,4.73,4.79,4.76,4.84,4.87,4.29,4.5
2148,6601676,5.0,4.8,5.0,5.0,5.0,4.6,5.0
2149,148859502,4.81,4.86,4.78,4.9,4.93,4.96,4.54
2150,6507475,4.7,4.82,4.85,4.85,4.93,4.9,4.55
2151,25069604,4.4,4.53,4.42,4.47,4.86,3.9,4.18
2152,25069604,4.35,4.56,4.59,4.43,4.73,4.1,4.21
2153,87871054,4.29,4.38,4.3,4.21,4.16,4.8,4.23
2154,2846229,4.92,4.84,4.6,4.96,5.0,4.84,4.6
2155,2746161,4.82,4.88,4.88,4.94,4.94,4.82,4.29
2156,22879651,4.87,4.74,4.78,4.74,4.91,4.35,4.61
2157,149699527,4.95,4.93,4.91,4.97,4.98,4.85,4.79
2158,486551220,4.96,4.93,5.0,5.0,4.96,4.56,4.67
2159,28850344,4.14,4.19,4.24,4.14,3.95,4.62,3.71
2160,118657114,4.56,4.61,4.5,4.44,4.67,4.78,4.22
2161,150607519,4.9,4.9,4.95,4.95,5.0,4.65,4.4
2162,67236983,4.9,5.0,5.0,5.0,5.0,4.5,4.9
2163,9170538,5.0,4.88,4.94,5.0,5.0,4.94,4.94
2164,118394636,4.9,5.0,4.85,5.0,5.0,4.85,4.65
2165,6557654,4.9,5.0,4.86,5.0,5.0,4.93,4.76
2166,6488204,4.85,4.81,4.69,4.88,5.0,4.85,4.62
2167,14590304,4.91,4.91,4.94,4.91,4.91,4.82,4.67
2168,132985062,4.83,4.75,4.83,4.92,4.92,5.0,4.67
2169,135487531,4.86,4.83,4.88,4.97,4.95,4.34,4.64
2170,49982323,4.63,4.88,4.5,4.88,4.88,4.75,4.5
2171,4290554,4.74,4.75,4.63,4.83,4.93,4.8,4.68
2172,3788898,4.8,4.86,4.84,4.89,4.91,4.9,4.68
2173,4297337,4.73,4.93,4.87,5.0,4.93,5.0,4.6
2174,4364462,4.89,4.94,4.93,4.99,4.94,4.96,4.82
2175,3054367,5.0,4.8,4.6,5.0,5.0,4.93,5.0
2176,4663170,4.73,4.88,4.82,4.82,4.82,4.84,4.67
2177,4443833,4.76,4.73,4.88,4.87,4.81,4.51,4.59
2178,4398387,4.81,4.86,4.65,4.78,4.87,4.78,4.69
2179,1347048,4.82,4.81,4.8,4.9,4.88,4.83,4.64
2180,4520552,4.9,4.87,4.71,4.92,4.96,4.96,4.7
2181,4543444,4.95,4.93,4.95,4.98,4.98,4.94,4.81
2182,4614541,4.98,4.95,4.95,4.97,5.0,4.97,4.91
2183,4615590,4.57,4.62,4.57,4.72,4.83,4.16,4.49
2184,4585922,4.81,4.76,4.66,4.83,4.97,4.83,4.41
2185,4614541,4.98,4.95,5.0,4.98,5.0,4.95,4.87
2186,3332206,4.71,4.79,4.77,4.91,4.91,4.48,4.65
2187,4684314,4.92,4.93,4.92,4.97,4.95,4.63,4.78
2188,4698057,4.67,4.81,4.77,4.79,4.92,4.42,4.58
2189,4724613,4.88,4.84,4.91,4.77,4.91,4.75,4.75
2190,4579810,4.7,4.78,4.79,5.0,4.85,4.69,4.38
2191,4773348,4.94,4.79,4.67,5.0,4.94,4.97,4.76
2192,4817958,4.9,4.87,4.85,4.91,4.92,4.69,4.72
2193,488009,4.38,4.55,4.77,4.56,4.49,4.4,4.3
2194,4917532,4.64,4.79,4.57,4.88,4.93,4.91,4.73
2195,4922720,4.89,4.91,4.87,4.96,4.98,4.58,4.75
2196,4937229,4.97,4.98,4.83,4.97,4.98,4.97,4.81
2197,4947559,4.9,4.91,4.98,4.99,4.96,4.78,4.77
2198,4281750,4.79,4.86,4.85,4.94,4.91,4.62,4.69
2199,5022352,4.9,4.94,4.89,4.99,5.0,4.73,4.73
2200,5033331,4.91,4.84,4.9,5.0,4.99,4.93,4.72
2201,5037506,4.8,4.78,4.84,4.79,4.88,4.31,4.64
2202,5062046,4.67,4.77,4.23,4.75,4.55,4.75,4.44
2203,5102632,4.8,4.86,4.85,4.88,4.89,4.73,4.68
2204,5134833,4.87,4.88,4.81,4.9,4.92,4.45,4.81
2205,5162447,4.65,4.73,4.69,4.71,4.63,4.6,4.67
2206,5183517,4.58,4.73,4.24,4.91,4.76,4.24,4.56
2207,5183517,4.87,4.9,4.72,4.95,4.96,4.59,4.77
2208,538659,4.81,4.87,4.9,4.92,4.91,4.95,4.75
2209,2633774,5.0,4.94,4.9,5.0,5.0,4.97,4.87
2210,5297940,4.71,4.78,4.84,4.96,4.9,4.54,4.6
2211,4073717,4.97,4.94,4.96,5.0,4.99,4.82,4.8
2212,3879155,4.4,4.47,4.19,4.69,4.71,4.61,4.27
2213,3971476,4.82,4.91,5.0,5.0,5.0,4.73,5.0
2214,5247071,4.67,4.78,4.18,4.69,4.88,4.66,4.53
2215,5417945,4.55,4.64,4.43,4.92,4.93,4.9,4.38
2216,4415881,4.79,4.87,4.91,4.95,4.92,4.72,4.71
2217,5489703,4.85,4.9,4.8,4.94,4.96,4.98,4.66
2218,5530981,4.8,4.89,4.76,4.98,5.0,4.73,4.68
2219,3523553,4.78,4.76,4.87,4.88,4.8,4.63,4.56
2220,4443157,4.67,4.75,4.63,4.85,4.84,4.44,4.61
2221,4473576,4.61,4.65,4.7,4.83,4.83,4.95,4.45
2222,125667,4.73,4.81,4.72,4.84,4.83,4.76,4.56
2223,5617295,4.91,4.94,4.83,5.0,4.94,4.97,4.89
2224,5622526,5.0,5.0,5.0,5.0,5.0,4.88,5.0
2225,5646154,4.82,4.83,4.8,4.88,4.91,4.83,4.7
2226,5711109,4.94,4.94,4.75,5.0,5.0,4.75,4.75
2227,5714947,4.98,4.89,4.93,4.91,4.96,4.87,4.73
2228,5732915,4.94,5.0,4.96,5.0,5.0,4.96,4.85
2229,5750100,4.6,4.6,4.54,4.85,4.89,4.82,4.41
2230,5750107,4.82,4.86,4.89,4.91,4.94,4.79,4.76
2231,2976877,4.68,4.68,4.64,4.95,4.86,4.36,4.59
2232,2712718,4.97,4.97,4.96,5.0,4.99,4.91,4.79
2233,1436773,4.88,4.85,4.91,4.97,5.0,4.82,4.7
2234,5796250,4.77,4.89,4.7,4.79,4.82,4.97,4.7
2235,5878526,4.79,4.89,4.4,4.95,4.98,4.74,4.69
2236,3529778,4.48,4.59,4.4,4.79,4.72,4.92,4.43
2237,5893654,4.81,4.87,4.93,4.94,4.96,4.86,4.71
2238,5897418,4.33,4.47,4.27,4.6,4.87,4.47,4.2
2239,2816647,4.8,4.78,4.61,4.95,4.99,4.49,4.57
2240,3899684,4.81,4.84,4.69,4.84,4.72,4.94,4.63
2241,3899684,4.71,4.62,4.81,4.86,4.67,4.95,4.52
2242,126790,4.87,4.86,4.62,4.9,4.93,4.88,4.68
2243,6020988,4.82,4.82,4.47,4.65,5.0,4.76,4.53
2244,5134833,4.84,4.85,4.83,4.94,4.91,4.34,4.76
2245,6057160,4.7,4.72,4.7,4.87,4.94,4.9,4.58
2246,6064024,4.83,4.98,4.57,4.85,4.91,4.68,4.79
2247,6063077,4.91,4.9,4.92,4.91,4.95,4.88,4.72
2248,6072512,4.63,4.63,4.5,4.88,5.0,4.75,4.63
2249,6113063,4.75,4.92,4.83,4.67,4.75,4.75,4.5
2250,6127483,4.55,4.73,4.62,4.78,4.77,4.39,4.4
2251,5718653,4.7,4.69,4.63,4.78,4.81,4.54,4.56
2252,158861621,4.96,4.93,4.75,4.96,4.96,5.0,4.75
2253,71804979,4.75,4.82,4.39,4.86,5.0,4.75,4.61
2254,8829997,5.0,5.0,4.92,5.0,5.0,4.92,4.54
2255,159108573,4.73,4.73,4.37,4.8,4.87,4.57,4.63
2256,60048976,4.93,4.9,4.91,4.94,4.96,5.0,4.77
2257,19732302,4.92,4.92,4.92,4.85,4.92,4.46,4.69
2258,26156206,0.0,,,,,,
2259,159730080,4.79,4.83,4.71,4.87,4.89,4.69,4.52
2260,15421679,4.64,4.82,4.91,4.64,4.45,4.82,4.91
2261,159846137,4.9,4.92,4.91,4.98,4.98,4.9,4.76
2262,34637595,4.79,4.79,4.57,5.0,5.0,4.93,4.43
2263,122558827,4.86,4.79,4.64,4.79,5.0,4.93,4.43
2264,56997633,4.48,4.77,4.7,4.46,4.63,4.71,4.43
2265,151062320,4.58,4.64,4.62,4.64,4.65,4.83,4.46
2266,7280322,5.0,5.0,4.91,4.91,5.0,4.82,4.82
2267,102684968,4.93,4.98,4.96,5.0,5.0,4.74,4.93
2268,42771234,4.89,4.93,4.63,4.98,4.98,4.92,4.71
2269,84322484,4.87,4.94,4.87,4.98,4.96,4.94,4.81
2270,160470419,4.69,4.8,4.63,4.83,4.83,4.55,4.59
2271,160470419,4.77,4.88,4.66,4.86,4.88,4.58,4.67
2272,39948986,4.98,4.95,4.95,5.0,5.0,4.99,4.84
2273,18414005,4.89,4.89,4.67,4.78,4.89,4.67,4.67
2274,10344063,4.8,5.0,4.71,4.57,4.76,4.48,4.71
2275,146766943,4.5,4.68,4.23,4.86,4.95,4.95,4.41
2276,17051597,4.92,4.67,4.83,4.75,4.83,4.5,4.75
2277,4916341,4.95,4.86,4.91,5.0,5.0,4.86,4.73
2278,160977376,4.93,4.95,4.99,4.91,4.99,4.83,4.84
2279,154994295,4.85,4.89,4.86,4.93,4.92,4.87,4.71
2280,7327749,4.7,4.8,4.6,4.9,5.0,4.9,4.5
2281,42919276,5.0,4.95,5.0,5.0,5.0,4.91,4.95
2282,4248038,4.79,4.86,4.79,4.86,4.93,4.64,4.43
2283,161396712,4.98,4.97,4.96,5.0,4.99,4.85,4.83
2284,28390038,4.98,4.88,4.88,4.98,4.95,4.93,4.69
2285,125308331,4.67,5.0,4.33,4.67,5.0,5.0,5.0
2286,34336976,4.82,4.87,4.89,4.89,4.92,4.62,4.7
2287,161467651,4.89,4.96,4.96,5.0,4.96,4.63,4.59
2288,11256810,5.0,4.89,4.67,5.0,5.0,5.0,4.89
2289,152946718,4.57,4.81,4.24,4.81,4.86,4.57,4.43
2290,65239215,4.96,4.96,4.85,4.92,5.0,4.77,4.85
2291,10030360,4.89,4.79,4.37,4.89,4.79,4.42,4.63
2292,17549843,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2293,15297805,4.87,4.85,4.93,4.99,4.98,4.96,4.72
2294,22979861,4.94,5.0,4.88,5.0,5.0,4.65,4.76
2295,3144126,4.82,5.0,4.82,4.73,4.82,4.64,4.45
2296,27529241,5.0,5.0,4.5,5.0,5.0,5.0,4.5
2297,38438319,4.83,4.89,4.78,4.94,4.78,4.61,4.67
2298,155569221,4.9,4.83,4.73,5.0,4.93,4.7,4.63
2299,266553,4.91,4.83,4.91,4.87,4.96,4.91,4.63
2300,5589605,4.87,4.91,4.95,4.94,4.93,4.82,4.76
2301,28827556,4.73,4.87,4.33,4.93,5.0,4.87,4.6
2302,162977928,5.0,4.75,5.0,5.0,5.0,4.5,4.75
2303,152919845,4.95,4.82,4.77,4.91,4.95,4.55,4.41
2304,162992085,4.95,5.0,4.95,4.9,5.0,4.9,4.57
2305,5914515,5.0,4.96,5.0,5.0,5.0,4.96,4.61
2306,5989544,4.96,4.96,4.88,4.96,4.88,4.88,4.8
2307,37430858,4.79,4.8,4.77,4.94,4.95,4.71,4.53
2308,1217378,4.67,5.0,4.83,5.0,4.58,4.83,4.67
2309,163339448,4.82,4.82,5.0,4.82,4.91,4.91,4.64
2310,163402243,4.89,4.93,4.88,4.9,4.95,4.96,4.78
2311,106030760,4.97,4.93,4.92,4.96,4.95,4.74,4.82
2312,163558656,4.94,4.97,4.96,4.94,4.96,4.94,4.75
2313,163687650,4.95,4.93,4.92,4.99,5.0,4.77,4.91
2314,17836891,4.28,4.43,3.94,4.76,4.67,4.9,4.13
2315,73954794,5.0,5.0,4.97,4.97,4.89,4.94,4.77
2316,163624909,4.71,4.71,4.13,4.81,4.9,4.61,4.26
2317,13510852,4.73,4.67,4.6,4.87,4.87,4.87,4.73
2318,162940471,4.98,4.96,4.99,4.97,4.99,4.97,4.87
2319,12724439,4.88,4.85,4.82,4.98,4.99,4.83,4.65
2320,4115668,5.0,4.98,4.98,4.95,5.0,4.82,4.89
2321,162940471,4.98,4.98,4.99,4.99,5.0,4.93,4.85
2322,2350442,5.0,5.0,5.0,4.98,5.0,4.96,4.95
2323,14151494,4.78,4.8,4.69,4.87,4.89,4.53,4.58
2324,137145571,4.71,4.72,4.8,4.76,4.86,4.69,4.52
2325,165814590,4.71,4.76,4.85,4.8,4.74,4.97,4.54
2326,165814590,4.72,4.78,4.85,4.74,4.78,4.94,4.58
2327,166008693,5.0,5.0,5.0,5.0,5.0,4.78,4.78
2328,166022137,4.95,5.0,4.81,4.98,4.98,5.0,4.81
2329,20465009,5.0,4.94,4.94,5.0,5.0,5.0,4.67
2330,14414653,4.0,5.0,2.0,5.0,5.0,3.0,4.0
2331,20483634,5.0,5.0,5.0,5.0,4.8,5.0,4.6
2332,7503353,4.9,4.9,4.55,4.9,4.9,4.7,4.7
2333,16683382,5.0,5.0,5.0,5.0,5.0,4.8,5.0
2334,20897589,4.82,4.82,5.0,4.71,4.88,4.76,4.76
2335,4053541,4.97,4.81,4.88,4.91,4.84,4.69,4.72
2336,8047190,4.77,4.84,4.82,4.91,4.92,4.74,4.6
2337,5413438,5.0,4.96,5.0,4.88,4.96,4.81,4.81
2338,96462135,4.85,5.0,4.85,5.0,5.0,4.92,4.77
2339,26156206,4.85,4.85,4.62,4.85,4.77,4.92,4.46
2340,167032540,4.83,4.83,4.5,5.0,5.0,4.67,4.17
2341,12781730,5.0,5.0,4.89,4.94,4.94,4.83,4.89
2342,148197167,4.87,4.89,4.73,4.95,4.91,4.73,4.73
2343,246493,4.92,4.9,4.82,5.0,4.9,4.92,4.73
2344,46522961,5.0,4.92,4.77,5.0,5.0,4.85,4.69
2345,20819302,4.89,4.94,4.81,4.97,4.97,4.94,4.64
2346,8193478,5.0,5.0,5.0,5.0,5.0,4.67,5.0
